gene_id	ranks.lrrk2
ENSG00000236682	5.94782990348807
ENSG00000111912	5.94696550500845
ENSG00000106392	5.94485147781013
ENSG00000245526	5.93986640711992
ENSG00000260230	5.93813733105723
ENSG00000243156	5.93763447276461
ENSG00000225439	5.9324327831584
ENSG00000164220	5.92874317754443
ENSG00000076604	5.92359480097523
ENSG00000157005	5.90390790042027
ENSG00000224940	5.8993824168976
ENSG00000047849	5.89348722715676
ENSG00000118514	5.89033088723629
ENSG00000059691	5.88457026445301
ENSG00000068831	5.87995958476793
ENSG00000142675	5.87583139393813
ENSG00000187944	5.87497868133658
ENSG00000058335	5.86845535912512
ENSG00000178385	5.8644950731567
ENSG00000171827	5.84522907965959
ENSG00000176927	5.84267650437013
ENSG00000181915	5.84141637065664
ENSG00000183354	5.81215937129739
ENSG00000123684	5.80092302751149
ENSG00000228653	5.80075411484725
ENSG00000273597	5.79986808008804
ENSG00000121577	5.79803023419163
ENSG00000069956	5.79610445268111
ENSG00000022840	5.78398560397519
ENSG00000131379	5.75303074209576
ENSG00000102466	5.75209176484915
ENSG00000160584	5.74743969668188
ENSG00000165219	5.74447427727792
ENSG00000134318	5.7440999184609
ENSG00000142065	5.74387142739979
ENSG00000002834	5.73571761637471
ENSG00000119946	5.73496694340258
ENSG00000176697	5.73209953608294
ENSG00000307172	5.71646607005109
ENSG00000171928	5.71645092183446
ENSG00000279789	5.71249668194394
ENSG00000114383	5.71077263131921
ENSG00000070495	5.70984383585311
ENSG00000109163	5.70652247053216
ENSG00000091039	5.70544954411166
ENSG00000124788	5.70191383532935
ENSG00000179542	5.69930479563172
ENSG00000291168	5.69607751916838
ENSG00000118496	5.69007782493126
ENSG00000170889	5.6891122835774
ENSG00000145476	5.68531164326399
ENSG00000167528	5.68435029053213
ENSG00000148331	5.67985564713908
ENSG00000177200	5.67683795523274
ENSG00000182771	5.67528526904974
ENSG00000156103	5.67476204323336
ENSG00000184277	5.66686161408104
ENSG00000181019	5.66272234581032
ENSG00000260664	5.65895876182284
ENSG00000166986	5.65810453266221
ENSG00000168959	5.65777823849984
ENSG00000170325	5.6508092752231
ENSG00000091844	5.64761449113863
ENSG00000152779	5.64738347195401
ENSG00000168439	5.63166743290055
ENSG00000138615	5.63163656134911
ENSG00000152433	5.61969668543322
ENSG00000168917	5.61895706817783
ENSG00000145293	5.61734297237366
ENSG00000157103	5.61705029545539
ENSG00000289361	5.61258272947968
ENSG00000166006	5.61192840898537
ENSG00000272031	5.60962704608418
ENSG00000091972	5.60775235335296
ENSG00000078177	5.59757640160226
ENSG00000293475	5.59594890411216
ENSG00000129245	5.59178709498551
ENSG00000133030	5.58717002204477
ENSG00000285976	5.58520447376051
ENSG00000250616	5.57580562454042
ENSG00000122585	5.57326295541183
ENSG00000184205	5.57193779539602
ENSG00000186487	5.56566268943658
ENSG00000180422	5.56189445325412
ENSG00000164080	5.56080465812248
ENSG00000115194	5.56058506253497
ENSG00000138767	5.55711640853827
ENSG00000100083	5.55616442905946
ENSG00000119682	5.55545713987653
ENSG00000167536	5.55544730446497
ENSG00000187416	5.55496291526095
ENSG00000128245	5.5527379297786
ENSG00000101746	5.55129946582456
ENSG00000113595	5.54668899668587
ENSG00000125249	5.53726948130168
ENSG00000160588	5.53040501313662
ENSG00000164609	5.52949304235723
ENSG00000291208	5.52913152331974
ENSG00000233611	5.52451077450535
ENSG00000173575	5.52122928061605
ENSG00000116985	5.52034023391275
ENSG00000122390	5.51780093209064
ENSG00000119771	5.5049715886727
ENSG00000164187	5.50395330672193
ENSG00000018189	5.50125123054509
ENSG00000230537	5.49678296321533
ENSG00000137936	5.49632922966795
ENSG00000145284	5.49466788039537
ENSG00000298455	5.48571228681168
ENSG00000160613	5.47847935860194
ENSG00000186187	5.47126710612485
ENSG00000136827	5.46977655092719
ENSG00000196150	5.46785932989964
ENSG00000214517	5.45643620354854
ENSG00000131381	5.45473933798554
ENSG00000221823	5.44981749370449
ENSG00000178171	5.43715531851162
ENSG00000263247	5.4325959373458
ENSG00000111490	5.43121566916304
ENSG00000122085	5.42638702496009
ENSG00000299174	5.42585132561634
