gene_id	ranks.B
ENSG00000198626	8.33947851878775
ENSG00000132155	8.3364678668138
ENSG00000174007	8.32161587185434
ENSG00000135750	8.30791654120054
ENSG00000087502	8.30578190749649
ENSG00000290515	8.29434898823067
ENSG00000182986	8.2871281723616
ENSG00000059728	8.28443771147509
ENSG00000154144	8.27056858565443
ENSG00000122584	8.25449459469703
ENSG00000170100	8.22235266857795
ENSG00000197808	8.21817226093236
ENSG00000164743	8.20790841915974
ENSG00000137727	8.20649061923482
ENSG00000183354	8.20452804340268
ENSG00000281016	8.19894089970502
ENSG00000047849	8.1963484526762
ENSG00000306831	8.18544326165649
ENSG00000186010	8.18299849181033
ENSG00000135932	8.1734535794879
ENSG00000300119	8.16340793377038
ENSG00000258674	8.162390758779
ENSG00000107758	8.14586915108095
ENSG00000177752	8.1440323005951
ENSG00000090520	8.13991287904291
ENSG00000159450	8.12959487888526
ENSG00000168003	8.12828583613549
ENSG00000109758	8.12516990120604
ENSG00000145016	8.12319475268647
ENSG00000163812	8.11632316257678
ENSG00000141452	8.11235351621788
ENSG00000185760	8.1079396807321
ENSG00000169155	8.10006827419856
ENSG00000180777	8.08498537484929
ENSG00000157895	8.08479996760895
ENSG00000130734	8.08026851623955
ENSG00000235814	8.06018393015177
ENSG00000168917	8.03322172547218
ENSG00000135248	7.99686413892968
ENSG00000101298	7.99336144075653
ENSG00000110876	7.98318089919877
ENSG00000141424	7.98128599230229
ENSG00000081148	7.97661563389938
ENSG00000243716	7.9754898357099
ENSG00000123091	7.96591442222208
ENSG00000176024	7.96461618883781
ENSG00000106105	7.95018632790685
ENSG00000158792	7.94879320959064
ENSG00000167703	7.94844021801447
ENSG00000115762	7.94775086063491
ENSG00000142675	7.92645150326554
ENSG00000165699	7.9175222054445
ENSG00000177311	7.90399650429623
ENSG00000096070	7.8887620148417
ENSG00000152443	7.88235779336437
ENSG00000171735	7.8793069566658
ENSG00000133121	7.87590840312941
ENSG00000232630	7.85299833725808
ENSG00000169851	7.84837891121458
ENSG00000274290	7.81896143104268
ENSG00000132388	7.81575105382374
ENSG00000109339	7.80547440230457
ENSG00000033122	7.79134642284313
ENSG00000078237	7.78112548882417
ENSG00000260565	7.76416968047367
