gene_id	ranks
ENSG00000154478	7.35989221704125
ENSG00000022355	7.35594843086089
ENSG00000266916	7.33997416938274
ENSG00000145864	7.3002223999824
ENSG00000067177	7.2925061275443
ENSG00000154229	7.23774348745777
ENSG00000141750	7.21337021845837
ENSG00000001461	7.14876085126754
ENSG00000256982	7.07263093188108
ENSG00000291617	6.99620262808785
ENSG00000110693	6.96982139438663
ENSG00000259417	6.92108294978385
ENSG00000156858	6.9188611422589
ENSG00000278839	6.9147540997568
ENSG00000176715	6.86876759105111
ENSG00000110446	6.85523375941749
ENSG00000087301	6.83991006826562
ENSG00000120669	6.8250714389978
ENSG00000145979	6.78374019769719
ENSG00000168490	6.78203898788042
ENSG00000277200	6.74307317222515
ENSG00000206457	6.66822271325216
ENSG00000224116	6.66499888136336
ENSG00000080493	6.66474410957475
ENSG00000059758	6.64077117981092
ENSG00000278012	6.60332414154135
ENSG00000120093	6.59889491651753
ENSG00000286214	6.57241420691166
ENSG00000184611	6.5136746643592
ENSG00000204397	6.4969812689205
ENSG00000131187	6.4891667534857
ENSG00000254489	6.47864750159822
ENSG00000177483	6.47706495061145
ENSG00000160867	6.47312738894354
ENSG00000139112	6.44166370520823
ENSG00000309256	6.36943437431065
ENSG00000136928	6.36761258416486
ENSG00000188517	6.34800869631971
ENSG00000272462	6.3040499340886
ENSG00000103502	6.24067730849848
ENSG00000151834	6.24041109488485
ENSG00000163536	6.20196834751238
ENSG00000268751	6.20155640661923
ENSG00000178773	6.17830171248359
ENSG00000234704	6.15573897704737
ENSG00000299689	6.15402183980271
ENSG00000162458	6.14647724001496
ENSG00000293232	6.11342623805533
ENSG00000250565	6.1129234422566
ENSG00000184277	6.10963652080451
ENSG00000119138	6.10105109220053
ENSG00000100100	6.09911933544964
ENSG00000106615	6.08977853536155
ENSG00000166573	6.08970471155635
ENSG00000185133	6.07392871590322
ENSG00000225746	6.05158917311655
ENSG00000166295	6.02933933335215
ENSG00000129993	6.0111288364654
ENSG00000223403	6.00558407717796
ENSG00000105605	5.96530493068676
ENSG00000303988	5.94522406064274
ENSG00000104946	5.93861113559002
ENSG00000122490	5.92302870554371
ENSG00000266074	5.90937886223227
ENSG00000059691	5.89940277989499
ENSG00000206190	5.89332420505433
ENSG00000148218	5.88209713543267
ENSG00000297440	5.87074379480519
ENSG00000043591	5.85743123163637
ENSG00000149488	5.84983090927169
ENSG00000171877	5.83023849132436
ENSG00000145687	5.7977944959466
ENSG00000181804	5.78462798353447
ENSG00000142408	5.77176578404099
ENSG00000151445	5.76453690741034
ENSG00000166823	5.75529595244091
ENSG00000205143	5.7551238886854
ENSG00000088543	5.74261730992441
ENSG00000225553	5.70763324216106
ENSG00000110881	5.70573688255338
ENSG00000275428	5.69944117207945
ENSG00000274320	5.66778077543499
ENSG00000168952	5.66777661269473
ENSG00000185634	5.64678239862201
ENSG00000177576	5.61478374761715
ENSG00000116147	5.61061453335391
ENSG00000212864	5.60924768057055
ENSG00000148541	5.56051900393078
ENSG00000162722	5.54846442230891
ENSG00000134762	5.54689822147308
ENSG00000155093	5.54385095376039
ENSG00000101290	5.50524054269286
ENSG00000274137	5.48769908931514
ENSG00000273847	5.48662782581591
ENSG00000228065	5.48068646540771
ENSG00000054179	5.47011479758485
ENSG00000258548	5.46262556956358
ENSG00000289384	5.45832872188298
ENSG00000027644	5.4519545592872
ENSG00000302043	5.44982274047561
ENSG00000133943	5.44315567031845
ENSG00000288423	5.44050484680868
ENSG00000089050	5.4377057751196
ENSG00000154620	5.43381934556667
ENSG00000136997	5.41554834287087
ENSG00000101098	5.38591948352655
ENSG00000238243	5.38324179189912
ENSG00000224223	5.37992859590121
ENSG00000173598	5.36759331768639
ENSG00000263247	5.35814694081625
ENSG00000106948	5.34491331814029
ENSG00000188674	5.33532334260486
ENSG00000288551	5.33058773442619
ENSG00000126858	5.32163629021557
ENSG00000159450	5.29818984699239
ENSG00000113100	5.27852879420225
ENSG00000294256	5.26908982889409
ENSG00000188732	5.25635605316242
ENSG00000253873	5.24039215079751
ENSG00000070729	5.23689243064918
ENSG00000181666	5.22224108744261
ENSG00000251129	5.2222259022595
ENSG00000198453	5.20217857007004
ENSG00000214517	5.19839942402914
ENSG00000241973	5.1898847991817
ENSG00000072858	5.18850955823765
ENSG00000130226	5.18518957689485
ENSG00000204860	5.18065885537643
